"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Innisfree",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Inoherb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Kans",45.0,6.0,15.0,16.0,8.0,6.0,14.0,8.0,31.0,20.0,3.0,17.0,25.0,15.0,10.0,16.0
"PV",,24.0641711229947,18.1818181818182,22.3880597014925,29.0909090909091,25.0,22.2222222222222,17.7215189873418,15.3846153846154,28.7037037037037,30.7692307692308,18.75,34.6938775510204,20.4918032786885,22.0588235294118,18.5185185185185,30.188679245283
"MK",," "," "," "," "," "," "," "," ",c," "," "," "," "," "," "," "
"RW","Lancome",6.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,5.0,3.0,2.0,3.0
"PV",,3.20855614973262,3.03030303030303,4.47761194029851,3.63636363636364,0.0,3.7037037037037,2.53164556962025,1.92307692307692,3.7037037037037,1.53846153846154,0.0,2.04081632653061,4.0983606557377,4.41176470588235,3.7037037037037,5.66037735849057
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Loreal",22.0,0.0,11.0,6.0,5.0,2.0,11.0,9.0,11.0,13.0,0.0,13.0,9.0,6.0,3.0,10.0
"PV",,11.7647058823529,0.0,16.4179104477612,10.9090909090909,15.625,7.40740740740741,13.9240506329114,17.3076923076923,10.1851851851852,20.0,0.0,26.530612244898,7.37704918032787,8.82352941176471,5.55555555555556,18.8679245283019
"MK",," "," ",a,a,a," "," "," "," ",df," ",def," "," "," "," "
"RW","SK-ll",7.0,0.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0
"PV",,3.74331550802139,0.0,4.47761194029851,3.63636363636364,6.25,3.7037037037037,5.06329113924051,5.76923076923077,2.77777777777778,4.61538461538462,12.5,2.04081632653061,3.27868852459016,4.41176470588235,1.85185185185185,1.88679245283019
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vichy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Others",47.0,12.0,14.0,13.0,8.0,7.0,18.0,11.0,29.0,10.0,2.0,8.0,37.0,14.0,23.0,10.0
"PV",,25.1336898395722,36.3636363636364,20.8955223880597,23.6363636363636,25.0,25.9259259259259,22.7848101265823,21.1538461538462,26.8518518518519,15.3846153846154,12.5,16.3265306122449,30.327868852459,20.5882352941176,42.5925925925926,18.8679245283019
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",ac," ",ace," "
"RW","Summary",374.0,66.0,134.0,110.0,64.0,54.0,158.0,104.0,216.0,130.0,32.0,98.0,244.0,136.0,108.0,106.0
"PV",,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q7B27"
"VT","【Q7-27】 Copy Brand Linkage-Xiaohongpingjushuiguangjinghua20180206"
"HT","Header B"
"BT","b95.Xiaohongpingjushuiguangjinghua20180206"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",251.0,39.0,92.0,76.0,44.0,24.0,98.0,74.0,153.0,75.0,33.0,42.0,176.0,101.0,75.0,69.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","Correct Linkage",95.0,21.0,43.0,21.0,10.0,6.0,41.0,35.0,54.0,25.0,12.0,13.0,70.0,39.0,31.0,24.0
"PV",,37.8486055776892,53.8461538461538,46.7391304347826,27.6315789473684,22.7272727272727,25.0,41.8367346938776,47.2972972972973,35.2941176470588,33.3333333333333,36.3636363636364,30.952380952381,39.7727272727273,38.6138613861386,41.3333333333333,34.7826086956522
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Kans",95.0,21.0,43.0,21.0,10.0,6.0,41.0,35.0,54.0,25.0,12.0,13.0,70.0,39.0,31.0,24.0
"PV",,37.8486055776892,53.8461538461538,46.7391304347826,27.6315789473684,22.7272727272727,25.0,41.8367346938776,47.2972972972973,35.2941176470588,33.3333333333333,36.3636363636364,30.952380952381,39.7727272727273,38.6138613861386,41.3333333333333,34.7826086956522
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Other brands",156.0,18.0,49.0,55.0,34.0,18.0,57.0,39.0,99.0,50.0,21.0,29.0,106.0,62.0,44.0,45.0
"PV",,62.1513944223108,46.1538461538462,53.2608695652174,72.3684210526316,77.2727272727273,75.0,58.1632653061224,52.7027027027027,64.7058823529412,66.6666666666667,63.6363636363636,69.0476190476191,60.2272727272727,61.3861386138614,58.6666666666667,65.2173913043478
"MK",," "," "," ",ab,ab," "," "," "," "," "," "," "," "," "," "," "
"RW","Aupres",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.398406374501992,0.0,0.0,0.0,2.27272727272727,0.0,0.0,0.0,0.65359477124183,0.0,0.0,0.0,0.568181818181818,0.99009900990099,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Herborist",2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
"PV",,0.796812749003984,0.0,1.08695652173913,1.31578947368421,0.0,0.0,0.0,0.0,1.30718954248366,1.33333333333333,0.0,2.38095238095238,0.568181818181818,0.0,1.33333333333333,1.44927536231884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Chcedo",4.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0
"PV",,1.59362549800797,0.0,2.17391304347826,2.63157894736842,0.0,0.0,2.04081632653061,2.7027027027027,1.30718954248366,1.33333333333333,0.0,2.38095238095238,1.70454545454545,0.99009900990099,2.66666666666667,4.34782608695652
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Clinique",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dabao",2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
"PV",,0.796812749003984,0.0,1.08695652173913,1.31578947368421,0.0,0.0,0.0,0.0,1.30718954248366,1.33333333333333,0.0,2.38095238095238,0.568181818181818,0.0,1.33333333333333,1.44927536231884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Estee Lauder",14.0,2.0,6.0,1.0,5.0,2.0,8.0,6.0,6.0,6.0,5.0,1.0,8.0,4.0,4.0,3.0
"PV",,5.57768924302789,5.12820512820513,6.52173913043478,1.31578947368421,11.3636363636364,8.33333333333333,8.16326530612245,8.10810810810811,3.92156862745098,8.0,15.1515151515152,2.38095238095238,4.54545454545455,3.96039603960396,5.33333333333333,4.34782608695652
"MK",," "," "," "," ",c," "," "," "," "," "," "," "," "," "," "," "
"RW","Pechoin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Innisfree",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.398406374501992,0.0,0.0,0.0,2.27272727272727,0.0,0.0,0.0,0.65359477124183,0.0,0.0,0.0,0.568181818181818,0.99009900990099,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Inoherb",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"PV",,0.398406374501992,0.0,0.0,1.31578947368421,0.0,0.0,0.0,0.0,0.65359477124183,0.0,0.0,0.0,0.568181818181818,0.0,1.33333333333333,1.44927536231884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Lancome",28.0,6.0,7.0,10.0,5.0,4.0,14.0,10.0,14.0,6.0,2.0,4.0,22.0,11.0,11.0,5.0
"PV",,11.1553784860558,15.3846153846154,7.60869565217391,13.1578947368421,11.3636363636364,16.6666666666667,14.2857142857143,13.5135135135135,9.15032679738562,8.0,6.06060606060606,9.52380952380952,12.5,10.8910891089109,14.6666666666667,7.2463768115942
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Loreal",30.0,1.0,11.0,11.0,7.0,3.0,7.0,4.0,23.0,13.0,5.0,8.0,17.0,12.0,5.0,10.0
"PV",,11.9521912350598,2.56410256410256,11.9565217391304,14.4736842105263,15.9090909090909,12.5,7.14285714285714,5.40540540540541,15.0326797385621,17.3333333333333,15.1515151515152,19.047619047619,9.65909090909091,11.8811881188119,6.66666666666667,14.4927536231884
"MK",," "," ",a,a,a," "," "," ",bc,f," "," "," "," "," "," "
"RW","Olay",14.0,3.0,4.0,5.0,2.0,3.0,6.0,3.0,8.0,4.0,2.0,2.0,10.0,6.0,4.0,3.0
"PV",,5.57768924302789,7.69230769230769,4.34782608695652,6.57894736842105,4.54545454545455,12.5,6.12244897959184,4.05405405405405,5.22875816993464,5.33333333333333,6.06060606060606,4.76190476190476,5.68181818181818,5.94059405940594,5.33333333333333,4.34782608695652
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","SK-ll",11.0,1.0,4.0,5.0,1.0,3.0,6.0,3.0,5.0,6.0,3.0,3.0,5.0,2.0,3.0,6.0
"PV",,4.38247011952191,2.56410256410256,4.34782608695652,6.57894736842105,2.27272727272727,12.5,6.12244897959184,4.05405405405405,3.26797385620915,8.0,9.09090909090909,7.14285714285714,2.84090909090909,1.98019801980198,4.0,8.69565217391304
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vichy",2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
"PV",,0.796812749003984,0.0,2.17391304347826,0.0,0.0,0.0,1.02040816326531,1.35135135135135,0.65359477124183,1.33333333333333,3.03030303030303,0.0,0.568181818181818,0.99009900990099,0.0,1.44927536231884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Others",46.0,5.0,11.0,18.0,12.0,3.0,13.0,10.0,33.0,11.0,3.0,8.0,35.0,23.0,12.0,11.0
"PV",,18.3266932270916,12.8205128205128,11.9565217391304,23.6842105263158,27.2727272727273,12.5,13.265306122449,13.5135135135135,21.5686274509804,14.6666666666667,9.09090909090909,19.047619047619,19.8863636363636,22.7722772277228,16.0,15.9420289855072
"MK",," "," "," ",b,b," "," "," "," "," "," "," "," ",b," "," "
"RW","Summary",502.0,78.0,184.0,152.0,88.0,48.0,196.0,148.0,306.0,150.0,66.0,84.0,352.0,202.0,150.0,138.0
"PV",,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q7B28"
"VT","【Q7-28】 Copy Brand Linkage-Lancome xiaoheipinganpingjinghua180227"
"HT","Header B"
"BT","b96.Lancome xiaoheipinganpingjinghua180227"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",137.0,31.0,48.0,40.0,18.0,12.0,65.0,53.0,72.0,51.0,16.0,35.0,86.0,48.0,38.0,43.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","Correct Linkage",85.0,19.0,33.0,22.0,11.0,7.0,42.0,35.0,43.0,33.0,9.0,24.0,52.0,31.0,21.0,27.0
"PV",,62.043795620438,61.2903225806452,68.75,55.0,61.1111111111111,58.3333333333333,64.6153846153846,66.0377358490566,59.7222222222222,64.7058823529412,56.25,68.5714285714286,60.4651162790698,64.5833333333333,55.2631578947368,62.7906976744186
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Lancome",85.0,19.0,33.0,22.0,11.0,7.0,42.0,35.0,43.0,33.0,9.0,24.0,52.0,31.0,21.0,27.0
"PV",,62.043795620438,61.2903225806452,68.75,55.0,61.1111111111111,58.3333333333333,64.6153846153846,66.0377358490566,59.7222222222222,64.7058823529412,56.25,68.5714285714286,60.4651162790698,64.5833333333333,55.2631578947368,62.7906976744186
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Other brands",52.0,12.0,15.0,18.0,7.0,5.0,23.0,18.0,29.0,18.0,7.0,11.0,34.0,17.0,17.0,16.0
"PV",,37.956204379562,38.7096774193548,31.25,45.0,38.8888888888889,41.6666666666667,35.3846153846154,33.9622641509434,40.2777777777778,35.2941176470588,43.75,31.4285714285714,39.5348837209302,35.4166666666667,44.7368421052632,37.2093023255814
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Aupres",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.72992700729927,3.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.38888888888889,0.0,0.0,0.0,1.16279069767442,2.08333333333333,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Herborist",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Chcedo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Clinique",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"PV",,0.72992700729927,0.0,0.0,0.0,5.55555555555556,0.0,1.53846153846154,1.88679245283019,0.0,0.0,0.0,0.0,1.16279069767442,0.0,2.63157894736842,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dabao",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"PV",,0.72992700729927,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.38888888888889,1.96078431372549,0.0,2.85714285714286,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Estee Lauder",14.0,3.0,4.0,7.0,0.0,1.0,8.0,7.0,6.0,4.0,1.0,3.0,10.0,5.0,5.0,7.0
"PV",,10.2189781021898,9.67741935483871,8.33333333333333,17.5,0.0,8.33333333333333,12.3076923076923,13.2075471698113,8.33333333333333,7.84313725490196,6.25,8.57142857142857,11.6279069767442,10.4166666666667,13.1578947368421,16.2790697674419
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Pechoin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Innisfree",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32558139534884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Inoherb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Kans",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"PV",,0.72992700729927,0.0,2.08333333333333,0.0,0.0,0.0,0.0,0.0,1.38888888888889,0.0,0.0,0.0,1.16279069767442,0.0,2.63157894736842,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Loreal",15.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,10.0,6.0,3.0,3.0,9.0,5.0,4.0,3.0
"PV",,10.9489051094891,12.9032258064516,6.25,10.0,22.2222222222222,25.0,7.69230769230769,3.77358490566038,13.8888888888889,11.7647058823529,18.75,8.57142857142857,10.4651162790698,10.4166666666667,10.5263157894737,6.97674418604651
"MK",," "," "," "," "," "," "," "," ",c," "," "," "," "," "," "," "
"RW","Olay",2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
"PV",,1.45985401459854,3.2258064516129,0.0,2.5,0.0,0.0,1.53846153846154,1.88679245283019,1.38888888888889,1.96078431372549,0.0,2.85714285714286,1.16279069767442,2.08333333333333,0.0,2.32558139534884
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","SK-ll",2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
"PV",,1.45985401459854,0.0,0.0,2.5,5.55555555555556,0.0,3.07692307692308,3.77358490566038,0.0,1.96078431372549,0.0,2.85714285714286,1.16279069767442,2.08333333333333,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vichy",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.72992700729927,0.0,2.08333333333333,0.0,0.0,0.0,1.53846153846154,1.88679245283019,0.0,0.0,0.0,0.0,1.16279069767442,2.08333333333333,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Others",14.0,3.0,6.0,4.0,1.0,1.0,5.0,4.0,9.0,5.0,3.0,2.0,9.0,3.0,6.0,4.0
"PV",,10.2189781021898,9.67741935483871,12.5,10.0,5.55555555555556,8.33333333333333,7.69230769230769,7.54716981132075,12.5,9.80392156862745,18.75,5.71428571428571,10.4651162790698,6.25,15.7894736842105,9.30232558139535
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Summary",274.0,62.0,96.0,80.0,36.0,24.0,130.0,106.0,144.0,102.0,32.0,70.0,172.0,96.0,76.0,86.0
"PV",,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q7B29"
"VT","【Q7-29】 Copy Brand Linkage-Lancome hufupin180130 "
"HT","Header B"
"BT","b97.Lancome hufupin180130"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",84.0,18.0,36.0,20.0,10.0,18.0,50.0,32.0,34.0,36.0,12.0,24.0,48.0,31.0,17.0,30.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","Correct Linkage",36.0,10.0,15.0,9.0,2.0,6.0,23.0,17.0,13.0,13.0,4.0,9.0,23.0,16.0,7.0,10.0
"PV",,42.8571428571429,55.5555555555556,41.6666666666667,45.0,20.0,33.3333333333333,46.0,53.125,38.2352941176471,36.1111111111111,33.3333333333333,37.5,47.9166666666667,51.6129032258064,41.1764705882353,33.3333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Lancome",36.0,10.0,15.0,9.0,2.0,6.0,23.0,17.0,13.0,13.0,4.0,9.0,23.0,16.0,7.0,10.0
"PV",,42.8571428571429,55.5555555555556,41.6666666666667,45.0,20.0,33.3333333333333,46.0,53.125,38.2352941176471,36.1111111111111,33.3333333333333,37.5,47.9166666666667,51.6129032258064,41.1764705882353,33.3333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Other brands",48.0,8.0,21.0,11.0,8.0,12.0,27.0,15.0,21.0,23.0,8.0,15.0,25.0,15.0,10.0,20.0
"PV",,57.1428571428571,44.4444444444444,58.3333333333333,55.0,80.0,66.6666666666667,54.0,46.875,61.7647058823529,63.8888888888889,66.6666666666667,62.5,52.0833333333333,48.3870967741936,58.8235294117647,66.6666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Aupres",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Herborist",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Chcedo",3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0
"PV",,3.57142857142857,5.55555555555556,5.55555555555556,0.0,0.0,5.55555555555556,2.0,0.0,5.88235294117647,8.33333333333333,0.0,12.5,0.0,0.0,0.0,6.66666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Clinique",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dabao",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"PV",,1.19047619047619,0.0,2.77777777777778,0.0,0.0,0.0,2.0,3.125,0.0,2.77777777777778,8.33333333333333,0.0,0.0,0.0,0.0,3.33333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Estee Lauder",8.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,3.0,2.0
"PV",,9.52380952380952,11.1111111111111,8.33333333333333,10.0,10.0,5.55555555555556,10.0,12.5,8.82352941176471,8.33333333333333,0.0,12.5,10.4166666666667,6.45161290322581,17.6470588235294,6.66666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Pechoin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Innisfree",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Inoherb",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"PV",,1.19047619047619,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.94117647058824,2.77777777777778,0.0,4.16666666666667,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Kans",6.0,0.0,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0
"PV",,7.14285714285714,0.0,8.33333333333333,0.0,30.0,11.1111111111111,8.0,6.25,5.88235294117647,8.33333333333333,16.6666666666667,4.16666666666667,6.25,6.45161290322581,5.88235294117647,10.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
